AccountName,Region,SubIndustry,Industry,IAName,ClientIdea,BusinessTrend,TechnologyTrend,DigitalValueChain,ClientGoal,ClientKPI
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive product curation for an Industry specialised solution,Highly modular and composable products,null,Digital Component Development,Increase Industry Orientation,Increase in Industry specific products
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive product curation for an Industry specialised solution,Highly modular and composable products,null,Digital Component Development,Increase Industry Orientation,Number of Modular Offerings increased 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive product curation for an Industry specialised solution,Highly modular and composable products,null,Digital Component Development,Develop our Products using Digital techniques,Increase in Industry specific products
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive product curation for an Industry specialised solution,Highly modular and composable products,null,Digital Component Development,Develop our Products using Digital techniques,Number of Modular Offerings increased 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive product curation for an Industry specialised solution,Highly modular and composable products,null,Digital Component Development,Product Development ( Strategic),Increase in Industry specific products
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive product curation for an Industry specialised solution,Highly modular and composable products,null,Digital Component Development,Product Development ( Strategic),Number of Modular Offerings increased 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive product curation for an Industry specialised solution,Speed to manufacture,null,Digital Component Development,Increase Industry Orientation,Increase in Industry specific products
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive product curation for an Industry specialised solution,Speed to manufacture,null,Digital Component Development,Increase Industry Orientation,Number of Modular Offerings increased 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive product curation for an Industry specialised solution,Speed to manufacture,null,Digital Component Development,Develop our Products using Digital techniques,Increase in Industry specific products
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive product curation for an Industry specialised solution,Speed to manufacture,null,Digital Component Development,Develop our Products using Digital techniques,Number of Modular Offerings increased 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive product curation for an Industry specialised solution,Speed to manufacture,null,Digital Component Development,Product Development ( Strategic),Increase in Industry specific products
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive product curation for an Industry specialised solution,Speed to manufacture,null,Digital Component Development,Product Development ( Strategic),Number of Modular Offerings increased 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive product curation for an Industry specialised solution,Agile at scale,null,Digital Component Development,Increase Industry Orientation,Increase in Industry specific products
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive product curation for an Industry specialised solution,Agile at scale,null,Digital Component Development,Increase Industry Orientation,Number of Modular Offerings increased 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive product curation for an Industry specialised solution,Agile at scale,null,Digital Component Development,Develop our Products using Digital techniques,Increase in Industry specific products
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive product curation for an Industry specialised solution,Agile at scale,null,Digital Component Development,Develop our Products using Digital techniques,Number of Modular Offerings increased 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive product curation for an Industry specialised solution,Agile at scale,null,Digital Component Development,Product Development ( Strategic),Increase in Industry specific products
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive product curation for an Industry specialised solution,Agile at scale,null,Digital Component Development,Product Development ( Strategic),Number of Modular Offerings increased 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Redefine the Digital Skills for DXC,Digitisation of common processes,null,Digital Solution Development,Develop Next Gen Culture and working environment,Recruitment of DGM and Digital Solution Directors ( Top Talent in these areas )  
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Redefine the Digital Skills for DXC,Digitisation of common processes,null,Digital Solution Development,Develop Next Gen Culture and working environment,Increase number of staff with recognised digital skills
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Redefine the Digital Skills for DXC,Digitisation of common processes,null,Digital Solution Development,Resourcing ( Strategic ),Recruitment of DGM and Digital Solution Directors ( Top Talent in these areas )  
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Redefine the Digital Skills for DXC,Digitisation of common processes,null,Digital Solution Development,Resourcing ( Strategic ),Increase number of staff with recognised digital skills
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive an early digital lifecycle UX/DT engagement,End-to-end digitisation,null,Digital Solution Development,Develop Next Gen Culture and working environment,Acquisitions(Argo Design) changing our landscape of how we support our clients differently 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive an early digital lifecycle UX/DT engagement,End-to-end digitisation,null,Digital Solution Development,Develop Next Gen Culture and working environment,Increase volume of DXC IP captured in engagements
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive an early digital lifecycle UX/DT engagement,End-to-end digitisation,null,Digital Solution Development,Develop Next Gen Culture and working environment,"Digital Innovation hubs, transformation centres to drive new engagement model through agile devops practices "
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive an early digital lifecycle UX/DT engagement,End-to-end digitisation,null,Digital Solution Development,Digitalise our Solutioning mechanisms,Acquisitions(Argo Design) changing our landscape of how we support our clients differently 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive an early digital lifecycle UX/DT engagement,End-to-end digitisation,null,Digital Solution Development,Digitalise our Solutioning mechanisms,Increase volume of DXC IP captured in engagements
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive an early digital lifecycle UX/DT engagement,End-to-end digitisation,null,Digital Solution Development,Digitalise our Solutioning mechanisms,"Digital Innovation hubs, transformation centres to drive new engagement model through agile devops practices "
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive an early digital lifecycle UX/DT engagement,End-to-end digitisation,null,Digital Solution Development,Exploit and Assist new Acquisitions,Acquisitions(Argo Design) changing our landscape of how we support our clients differently 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive an early digital lifecycle UX/DT engagement,End-to-end digitisation,null,Digital Solution Development,Exploit and Assist new Acquisitions,Increase volume of DXC IP captured in engagements
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive an early digital lifecycle UX/DT engagement,End-to-end digitisation,null,Digital Solution Development,Exploit and Assist new Acquisitions,"Digital Innovation hubs, transformation centres to drive new engagement model through agile devops practices "
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive an early digital lifecycle UX/DT engagement,End-to-end digitisation,null,Digital Solution Development,Digital Journey ( Strategic ),Acquisitions(Argo Design) changing our landscape of how we support our clients differently 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive an early digital lifecycle UX/DT engagement,End-to-end digitisation,null,Digital Solution Development,Digital Journey ( Strategic ),Increase volume of DXC IP captured in engagements
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Drive an early digital lifecycle UX/DT engagement,End-to-end digitisation,null,Digital Solution Development,Digital Journey ( Strategic ),"Digital Innovation hubs, transformation centres to drive new engagement model through agile devops practices "
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,End-to-end digitisation,null,Digital Solution Development,Digitalise our Solutioning mechanisms,Increase DTC Efficiency
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,End-to-end digitisation,null,Digital Solution Development,Digitalise our Solutioning mechanisms,Increase volume of DXC IP captured in engagements
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,End-to-end digitisation,null,Digital Solution Development,Digitalise our Solutioning mechanisms, Exploit agile lifecycle approaches in digital delivery   
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,End-to-end digitisation,null,Digital Solution Development,Digitalise our Solutioning mechanisms,Exploit Data and systems to feed and influence the journey 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,End-to-end digitisation,null,Digital Solution Development,Digital Journey ( Strategic ),Increase DTC Efficiency
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,End-to-end digitisation,null,Digital Solution Development,Digital Journey ( Strategic ),Increase volume of DXC IP captured in engagements
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,End-to-end digitisation,null,Digital Solution Development,Digital Journey ( Strategic ), Exploit agile lifecycle approaches in digital delivery   
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,End-to-end digitisation,null,Digital Solution Development,Digital Journey ( Strategic ),Exploit Data and systems to feed and influence the journey 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,End-to-end digitisation,null,Digital Solution Development,Operational Efficiency ( Strategic ),Increase DTC Efficiency
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,End-to-end digitisation,null,Digital Solution Development,Operational Efficiency ( Strategic ),Increase volume of DXC IP captured in engagements
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,End-to-end digitisation,null,Digital Solution Development,Operational Efficiency ( Strategic ), Exploit agile lifecycle approaches in digital delivery   
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,End-to-end digitisation,null,Digital Solution Development,Operational Efficiency ( Strategic ),Exploit Data and systems to feed and influence the journey 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,Digitisation of common processes,null,Digital Solution Development,Digitalise our Solutioning mechanisms,Increase DTC Efficiency
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,Digitisation of common processes,null,Digital Solution Development,Digitalise our Solutioning mechanisms,Increase volume of DXC IP captured in engagements
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,Digitisation of common processes,null,Digital Solution Development,Digitalise our Solutioning mechanisms, Exploit agile lifecycle approaches in digital delivery   
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,Digitisation of common processes,null,Digital Solution Development,Digitalise our Solutioning mechanisms,Exploit Data and systems to feed and influence the journey 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,Digitisation of common processes,null,Digital Solution Development,Digital Journey ( Strategic ),Increase DTC Efficiency
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,Digitisation of common processes,null,Digital Solution Development,Digital Journey ( Strategic ),Increase volume of DXC IP captured in engagements
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,Digitisation of common processes,null,Digital Solution Development,Digital Journey ( Strategic ), Exploit agile lifecycle approaches in digital delivery   
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,Digitisation of common processes,null,Digital Solution Development,Digital Journey ( Strategic ),Exploit Data and systems to feed and influence the journey 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,Digitisation of common processes,null,Digital Solution Development,Operational Efficiency ( Strategic ),Increase DTC Efficiency
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,Digitisation of common processes,null,Digital Solution Development,Operational Efficiency ( Strategic ),Increase volume of DXC IP captured in engagements
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,Digitisation of common processes,null,Digital Solution Development,Operational Efficiency ( Strategic ), Exploit agile lifecycle approaches in digital delivery   
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,Digitisation of common processes,null,Digital Solution Development,Operational Efficiency ( Strategic ),Exploit Data and systems to feed and influence the journey 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,AI / Machine Learning,null,Digital Solution Development,Digitalise our Solutioning mechanisms,Increase DTC Efficiency
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,AI / Machine Learning,null,Digital Solution Development,Digitalise our Solutioning mechanisms,Increase volume of DXC IP captured in engagements
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,AI / Machine Learning,null,Digital Solution Development,Digitalise our Solutioning mechanisms, Exploit agile lifecycle approaches in digital delivery   
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,AI / Machine Learning,null,Digital Solution Development,Digitalise our Solutioning mechanisms,Exploit Data and systems to feed and influence the journey 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,AI / Machine Learning,null,Digital Solution Development,Digital Journey ( Strategic ),Increase DTC Efficiency
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,AI / Machine Learning,null,Digital Solution Development,Digital Journey ( Strategic ),Increase volume of DXC IP captured in engagements
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,AI / Machine Learning,null,Digital Solution Development,Digital Journey ( Strategic ), Exploit agile lifecycle approaches in digital delivery   
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,AI / Machine Learning,null,Digital Solution Development,Digital Journey ( Strategic ),Exploit Data and systems to feed and influence the journey 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,AI / Machine Learning,null,Digital Solution Development,Operational Efficiency ( Strategic ),Increase DTC Efficiency
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,AI / Machine Learning,null,Digital Solution Development,Operational Efficiency ( Strategic ),Increase volume of DXC IP captured in engagements
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,AI / Machine Learning,null,Digital Solution Development,Operational Efficiency ( Strategic ), Exploit agile lifecycle approaches in digital delivery   
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Develop Digital Journey Dashboard and Instrumentation,AI / Machine Learning,null,Digital Solution Development,Operational Efficiency ( Strategic ),Exploit Data and systems to feed and influence the journey 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",DXC Technology - Corporate Transformation Roadmap,Customer Digital Journey,Collaboration platforms,Digital business extensions,"Transform Go to Market (Offerings, Sales)",Lead in Digital Transformation,Differentiated Product/Services
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",DXC Technology - Corporate Transformation Roadmap,Customer Digital Journey,Collaboration platforms,Digital business extensions,"Transform Go to Market (Offerings, Sales)",Lead in Digital Transformation,Client Digital Sale Interactions
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",DXC Technology - Corporate Transformation Roadmap,Customer Digital Journey,Collaboration platforms,Digital business extensions,"Transform Go to Market (Offerings, Sales)",Lead in Digital Transformation,Consultative Engagements
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",DXC Technology - Corporate Transformation Roadmap,Customer Digital Journey,Collaboration platforms,Digital business extensions,"Transform Go to Market (Offerings, Sales)",Lead in Digital Transformation,Digital Processes
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",DXC Technology - Corporate Transformation Roadmap,Customer Digital Journey,Collaboration platforms,Social media monitoring,"Transform Go to Market (Offerings, Sales)",Lead in Digital Transformation,Differentiated Product/Services
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",DXC Technology - Corporate Transformation Roadmap,Customer Digital Journey,Collaboration platforms,Social media monitoring,"Transform Go to Market (Offerings, Sales)",Lead in Digital Transformation,Client Digital Sale Interactions
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",DXC Technology - Corporate Transformation Roadmap,Customer Digital Journey,Collaboration platforms,Social media monitoring,"Transform Go to Market (Offerings, Sales)",Lead in Digital Transformation,Consultative Engagements
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",DXC Technology - Corporate Transformation Roadmap,Customer Digital Journey,Collaboration platforms,Social media monitoring,"Transform Go to Market (Offerings, Sales)",Lead in Digital Transformation,Digital Processes
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",DXC Technology - Corporate Transformation Roadmap,Customer Digital Journey,Collaboration platforms,Digital transformation,"Transform Go to Market (Offerings, Sales)",Lead in Digital Transformation,Differentiated Product/Services
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",DXC Technology - Corporate Transformation Roadmap,Customer Digital Journey,Collaboration platforms,Digital transformation,"Transform Go to Market (Offerings, Sales)",Lead in Digital Transformation,Client Digital Sale Interactions
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",DXC Technology - Corporate Transformation Roadmap,Customer Digital Journey,Collaboration platforms,Digital transformation,"Transform Go to Market (Offerings, Sales)",Lead in Digital Transformation,Consultative Engagements
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",DXC Technology - Corporate Transformation Roadmap,Customer Digital Journey,Collaboration platforms,Digital transformation,"Transform Go to Market (Offerings, Sales)",Lead in Digital Transformation,Digital Processes
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Pilot Agile Contracting with a client,Agile at scale,null,Digital Component Development,Digital Journey ( Strategic ), Exploit agile lifecycle approaches in digital delivery   
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Pilot Agile Contracting with a client,Agile at scale,null,Digital Component Development,Develop Next Gen Culture and working environment, Exploit agile lifecycle approaches in digital delivery   
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Pilot Agile Contracting with a client,Agile at scale,null,Digital Component Development,Develop our Products using Digital techniques, Exploit agile lifecycle approaches in digital delivery   
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Pilot Agile Contracting with a client,Agile at scale,null,Digital Component Development,Digitalise our delivery mechanisms, Exploit agile lifecycle approaches in digital delivery   
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Accelerate early digital lifecycle,Lean Manufacturing principles changing operational models,null,Digital Solution Automated Delivery,Digital Journey ( Strategic ), Exploit agile lifecycle approaches in digital delivery   
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Accelerate early digital lifecycle,Lean Manufacturing principles changing operational models,null,Digital Solution Automated Delivery,Digital Journey ( Strategic ),Increase DTC Efficiency
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Accelerate early digital lifecycle,Lean Manufacturing principles changing operational models,null,Digital Solution Automated Delivery,Build Digital Assets, Exploit agile lifecycle approaches in digital delivery   
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Accelerate early digital lifecycle,Lean Manufacturing principles changing operational models,null,Digital Solution Automated Delivery,Build Digital Assets,Increase DTC Efficiency
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Accelerate early digital lifecycle,Lean Manufacturing principles changing operational models,null,Digital Solution Automated Delivery,Digitalise our Solutioning mechanisms, Exploit agile lifecycle approaches in digital delivery   
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Accelerate early digital lifecycle,Lean Manufacturing principles changing operational models,null,Digital Solution Automated Delivery,Digitalise our Solutioning mechanisms,Increase DTC Efficiency
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Accelerate early digital lifecycle,Digitisation of common processes,null,Digital Solution Development,Digital Journey ( Strategic ), Exploit agile lifecycle approaches in digital delivery   
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Accelerate early digital lifecycle,Digitisation of common processes,null,Digital Solution Development,Digital Journey ( Strategic ),Increase DTC Efficiency
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Accelerate early digital lifecycle,Digitisation of common processes,null,Digital Solution Development,Build Digital Assets, Exploit agile lifecycle approaches in digital delivery   
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Accelerate early digital lifecycle,Digitisation of common processes,null,Digital Solution Development,Build Digital Assets,Increase DTC Efficiency
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Accelerate early digital lifecycle,Digitisation of common processes,null,Digital Solution Development,Digitalise our Solutioning mechanisms, Exploit agile lifecycle approaches in digital delivery   
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Accelerate early digital lifecycle,Digitisation of common processes,null,Digital Solution Development,Digitalise our Solutioning mechanisms,Increase DTC Efficiency
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,End-to-end digitisation,Data platforms converge with modern BI platforms,Digital Solution Development,Increase Industry Orientation, Increase number of Partners actively engaged in digital activities 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,End-to-end digitisation,Data platforms converge with modern BI platforms,Digital Solution Development,Increase Industry Orientation,Increase in Industry specific products
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,End-to-end digitisation,Data platforms converge with modern BI platforms,Digital Solution Development,Increase Industry Orientation,Number of Modular Offerings increased 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,End-to-end digitisation,Data platforms converge with modern BI platforms,Digital Solution Development,Product Development ( Strategic), Increase number of Partners actively engaged in digital activities 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,End-to-end digitisation,Data platforms converge with modern BI platforms,Digital Solution Development,Product Development ( Strategic),Increase in Industry specific products
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,End-to-end digitisation,Data platforms converge with modern BI platforms,Digital Solution Development,Product Development ( Strategic),Number of Modular Offerings increased 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,End-to-end digitisation,Data platforms converge with modern BI platforms,Digital Solution Development,Develop our Products using Digital techniques, Increase number of Partners actively engaged in digital activities 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,End-to-end digitisation,Data platforms converge with modern BI platforms,Digital Solution Development,Develop our Products using Digital techniques,Increase in Industry specific products
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,End-to-end digitisation,Data platforms converge with modern BI platforms,Digital Solution Development,Develop our Products using Digital techniques,Number of Modular Offerings increased 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,End-to-end digitisation,Graph Databases,Digital Solution Development,Increase Industry Orientation, Increase number of Partners actively engaged in digital activities 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,End-to-end digitisation,Graph Databases,Digital Solution Development,Increase Industry Orientation,Increase in Industry specific products
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,End-to-end digitisation,Graph Databases,Digital Solution Development,Increase Industry Orientation,Number of Modular Offerings increased 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,End-to-end digitisation,Graph Databases,Digital Solution Development,Product Development ( Strategic), Increase number of Partners actively engaged in digital activities 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,End-to-end digitisation,Graph Databases,Digital Solution Development,Product Development ( Strategic),Increase in Industry specific products
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,End-to-end digitisation,Graph Databases,Digital Solution Development,Product Development ( Strategic),Number of Modular Offerings increased 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,End-to-end digitisation,Graph Databases,Digital Solution Development,Develop our Products using Digital techniques, Increase number of Partners actively engaged in digital activities 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,End-to-end digitisation,Graph Databases,Digital Solution Development,Develop our Products using Digital techniques,Increase in Industry specific products
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,End-to-end digitisation,Graph Databases,Digital Solution Development,Develop our Products using Digital techniques,Number of Modular Offerings increased 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,Speed to manufacture,Data platforms converge with modern BI platforms,Digital Component Development,Increase Industry Orientation, Increase number of Partners actively engaged in digital activities 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,Speed to manufacture,Data platforms converge with modern BI platforms,Digital Component Development,Increase Industry Orientation,Increase in Industry specific products
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,Speed to manufacture,Data platforms converge with modern BI platforms,Digital Component Development,Increase Industry Orientation,Number of Modular Offerings increased 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,Speed to manufacture,Data platforms converge with modern BI platforms,Digital Component Development,Product Development ( Strategic), Increase number of Partners actively engaged in digital activities 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,Speed to manufacture,Data platforms converge with modern BI platforms,Digital Component Development,Product Development ( Strategic),Increase in Industry specific products
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,Speed to manufacture,Data platforms converge with modern BI platforms,Digital Component Development,Product Development ( Strategic),Number of Modular Offerings increased 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,Speed to manufacture,Data platforms converge with modern BI platforms,Digital Component Development,Develop our Products using Digital techniques, Increase number of Partners actively engaged in digital activities 
DXC Technology,Americas,Technology,"Communications, Media & Entertainment",AO Transformation PoV,Create Market sensing information hub,Speed to manufacture,Data platforms converge with modern BI platforms,Digital Component Development,Develop our Products using Digital techniques,Increase in Industry specific products
